,category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
131,IrishCream,17680.7,17685.4,30191.0,30184.1,30182.1,30841.5,30815.6,30870.9,19454.4,19471.2,19457.9,12677.4,12677.3,12676.2,21097.8,21098.3,27438.8,27400.8,8638.3,8638.5,8640.3,15770.5,15775.6,15778.3,25551.5,25550.0,25542.7,40119.1,40103.2,40073.3,19120.3,19107.9,41064.4,41075.8,36393.0,36441.0,36423.8,213185.9,213852.4,212462.8,95807.9,95645.3,95689.2,108651.9,108763.1,108611.2,122145.9,122433.7,1629135.4,1636974.4,50659.4,50667.8,50662.2,16835.9,16835.8,16836.8,1092.6,1092.5,1092.5,5150.9,5154.6,5158.2,27465.2,27537.4,23.879999,51.580002
132,IrishCream,17701.4,17701.8,30262.7,30229.6,30287.0,30839.4,30861.5,30828.0,19468.2,19466.7,19466.3,12679.2,12673.3,12679.8,21106.7,21101.2,27462.4,27393.8,8643.2,8643.2,8642.8,15796.3,15809.0,15804.1,25567.3,25554.3,25558.2,40064.0,40078.6,40060.9,19125.0,19128.1,41070.5,41113.0,36409.4,36417.6,36382.7,214476.6,213902.3,213438.2,95918.3,95464.2,95769.3,108551.8,108724.4,108543.8,122160.9,122325.5,1671677.4,1687790.6,50690.1,50670.6,50604.6,16846.5,16841.4,16840.2,1092.6,1092.5,1092.5,5158.0,5163.1,5164.9,27512.2,27527.9,23.870001,51.529999
133,IrishCream,17702.3,17713.3,30338.8,30361.3,30353.3,30812.8,30804.5,30819.9,19477.4,19476.0,19477.0,12682.4,12681.5,12677.5,21110.7,21109.6,27395.7,27424.7,8643.0,8648.6,8646.1,15822.1,15822.9,15827.1,25555.4,25549.1,25536.8,40075.4,40091.1,40073.3,19135.0,19128.8,41130.5,41123.0,36426.6,36404.6,36379.0,214264.3,213499.5,214333.7,95530.1,95692.3,95686.1,108580.5,108755.2,108582.5,122048.1,122094.5,1656560.4,1639228.0,50619.7,50609.1,50663.9,16855.3,16846.2,16848.0,1092.6,1092.5,1092.5,5167.2,5172.2,5174.2,27559.4,27509.7,23.879999,51.490002
134,IrishCream,17732.3,17728.1,30417.6,30432.4,30426.2,30771.4,30766.3,30770.5,19505.1,19506.5,19507.4,12682.8,12679.5,12671.4,21103.6,21099.1,27472.4,27404.5,8649.6,8650.9,8650.2,15857.5,15861.9,15873.0,25565.4,25547.6,25549.1,40073.1,40054.6,40051.5,19153.4,19150.3,41194.2,41088.6,36587.0,36496.0,36449.5,214937.6,215120.1,214326.0,95740.8,95962.5,95599.2,108511.1,108521.1,108528.0,122182.2,121864.4,1601310.4,1652193.0,50707.8,50651.0,50618.8,16858.7,16855.0,16852.7,1092.6,1092.5,1092.5,5177.3,5180.3,5183.6,27540.6,27536.5,23.930000,51.500000
135,IrishCream,17728.9,17733.7,30472.0,30445.2,30465.1,30721.7,30730.8,30727.9,19515.9,19516.1,19504.1,12684.5,12684.4,12683.7,21101.4,21089.5,27448.7,27411.8,8651.3,8654.3,8653.5,15886.2,15894.1,15902.4,25550.7,25547.9,25499.2,40084.7,40071.2,40153.8,19153.0,19140.7,41148.3,41140.1,36446.7,36370.8,36384.5,213602.9,214809.5,214596.5,95923.0,95673.0,95875.8,108252.5,108304.7,108454.8,122153.4,122465.2,1648076.6,1668398.2,50624.0,50639.1,50676.7,16857.5,16854.1,16857.4,1092.6,1092.5,1092.5,5180.3,5185.3,5189.0,27523.3,27567.8,23.930000,51.520000
136,IrishCream,17744.6,17743.9,30485.4,30486.8,30495.2,30653.0,30662.4,30661.9,19543.4,19541.2,19547.8,12683.3,12686.3,12684.0,21092.9,21093.0,27440.8,27417.6,8658.0,8659.0,8658.5,15927.6,15928.7,15921.4,25545.3,25545.2,25543.8,40049.0,40032.2,40022.4,19167.2,19175.2,41134.5,41144.2,36497.2,36474.2,36517.2,214755.3,216104.4,215591.6,95962.5,95951.6,96227.9,108190.4,108232.8,108236.7,122174.7,122447.6,1662110.1,1665830.6,50659.0,50640.4,50676.7,16865.3,16863.6,16868.4,1092.6,1092.5,1092.5,5187.1,5191.2,5194.4,27560.7,27546.6,23.910000,51.520000
137,IrishCream,17736.8,17739.0,30492.6,30500.0,30507.6,30637.7,30646.3,30651.8,19543.4,19538.2,19537.5,12685.2,12683.7,12681.3,21092.7,21103.0,27437.9,27416.9,8660.2,8659.2,8656.9,15938.1,15945.1,15949.8,25537.3,25539.7,25533.0,40102.4,40118.8,40118.6,19153.1,19154.2,41161.2,41184.3,36410.5,36393.0,36351.6,214318.3,215104.6,217058.1,96016.7,96002.0,95763.1,108127.5,108206.2,108505.2,122082.0,122328.0,1614993.5,1677093.0,50691.0,50588.0,50665.7,16864.8,16869.4,16859.6,1092.6,1092.6,1092.5,5183.4,5187.9,5190.7,27511.9,27519.4,23.959999,51.570000
138,IrishCream,17725.4,17728.1,30480.5,30482.8,30476.8,30633.8,30648.8,30644.9,19528.8,19533.9,19533.7,12689.6,12691.6,12695.6,21095.0,21095.5,27440.9,27401.5,8656.5,8656.9,8654.9,15932.4,15936.5,15936.6,25559.7,25555.4,25556.7,40142.7,40160.7,40151.4,19137.2,19137.5,41101.4,41060.9,36435.7,36402.4,36452.2,214883.2,214704.9,214407.1,95856.5,95932.3,95897.5,108119.6,108279.1,108258.4,122382.1,122440.0,1613680.2,1636299.5,50609.6,50665.7,50730.8,16862.0,16864.4,16862.7,1092.6,1092.6,1092.5,5179.5,5183.2,5186.5,27491.7,27506.0,23.959999,51.570000
139,IrishCream,17696.2,17708.4,30459.4,30437.3,30452.9,30633.0,30617.7,30639.0,19533.5,19523.1,19527.6,12695.6,12693.3,12692.3,21087.6,21085.1,27434.9,27414.4,8656.0,8656.2,8656.2,15932.9,15930.2,15930.9,25565.7,25558.4,25551.0,40184.6,40167.8,40182.2,19124.9,19131.9,41083.9,41096.4,36390.6,36449.3,36437.5,214999.7,215023.0,215038.5,95824.9,95919.9,95853.4,108588.4,108339.2,108549.8,121611.5,122354.4,1655408.9,1778548.1,50645.4,50681.7,50644.5,16860.6,16854.2,16855.3,1092.6,1092.5,1092.5,5175.2,5179.4,5181.9,27477.2,27486.6,23.980000,51.630001
140,IrishCream,17691.4,17703.2,30456.9,30458.2,30470.9,30635.9,30610.0,30622.7,19520.3,19518.4,19519.3,12703.2,12693.8,12696.0,21082.5,21088.5,27433.2,27400.9,8656.2,8655.4,8654.4,15916.2,15914.4,15913.9,25572.4,25549.5,25546.8,40208.7,40235.7,40217.6,19124.1,19117.1,41070.5,41090.0,36476.5,36451.5,36464.6,214492.1,214206.4,214287.4,95696.9,95889.7,95815.6,107503.2,108236.7,108379.7,122277.7,122189.8,1617186.9,1634053.9,50631.1,50682.5,50625.1,16851.5,16855.7,16852.4,1092.6,1092.5,1092.5,5171.5,5175.5,5177.9,27508.8,27493.0,23.980000,51.700001
141,IrishCream,17692.6,17698.1,30406.1,30430.1,30445.8,30614.8,30622.5,30602.8,19516.1,19511.9,19509.5,12699.0,12695.4,12695.0,21097.0,21094.1,27432.8,27394.2,8653.3,8652.5,8652.5,15898.5,15902.8,15901.8,25576.8,25565.8,25557.7,40249.7,40238.3,40228.5,19108.3,19108.0,41030.4,40993.8,36423.1,36358.8,36355.8,213545.4,214279.7,213775.5,95570.8,95728.5,95947.0,108264.3,108206.2,108298.8,122192.3,121886.9,1712058.5,1639679.4,50661.8,50664.4,50675.8,16844.5,16844.4,16841.9,1092.6,1092.5,1092.5,5169.8,5172.3,5174.7,27478.3,27467.2,24.000000,51.759998
142,IrishCream,17677.8,17683.0,30441.6,30457.4,30477.6,30601.7,30601.5,30627.0,19496.3,19506.9,19505.6,12700.8,12700.4,12697.6,21095.3,21095.9,27422.8,27394.2,8653.8,8652.2,8649.3,15893.6,15895.3,15902.4,25582.3,25572.0,25548.8,40259.7,40248.9,40266.5,19103.0,19102.1,41033.1,41015.4,36400.2,36405.7,36410.7,213178.2,213208.8,214422.5,95989.6,95791.7,95761.6,108335.3,108103.9,108507.2,122287.7,122125.8,1656560.4,1675912.8,50631.6,50642.1,50667.4,16825.2,16841.5,16842.9,1092.6,1092.5,1092.5,5166.2,5169.6,5172.6,27464.6,27492.2,24.020000,51.779999
143,IrishCream,17679.3,17680.9,30438.7,30434.8,30424.9,30609.4,30582.1,30596.5,19507.7,19502.2,19505.1,12704.6,12702.7,12697.8,21093.2,21106.2,27428.8,27409.3,8651.7,8653.5,8652.9,15885.2,15890.9,15887.1,25585.8,25575.3,25572.0,40287.1,40231.2,40250.3,19094.2,19100.2,41031.2,41044.7,36341.6,36443.0,36386.3,214341.5,213790.9,213101.9,96054.7,95807.9,95856.5,108271.2,108131.4,108216.0,122277.7,122040.6,1632261.8,1715017.6,50612.2,50614.8,50681.7,16839.3,16837.8,16836.8,1092.6,1092.5,1092.5,5164.2,5168.5,5171.1,27461.0,27463.1,24.040001,51.799999
144,IrishCream,17682.2,17686.7,30479.3,30442.5,30430.7,30593.5,30590.7,30599.2,19502.4,19499.1,19499.6,12705.2,12703.8,12700.3,21087.0,21094.0,27417.0,27395.7,8648.7,8650.7,8650.1,15879.3,15883.2,15886.0,25581.1,25567.2,25571.6,40263.9,40294.7,40267.9,19100.6,19098.1,41036.2,41018.8,36408.7,36450.2,36371.0,214770.8,214206.4,213737.2,96059.3,95859.6,96012.0,108139.3,108321.5,108327.4,122050.6,122202.3,1587222.1,1636974.4,50681.2,50650.1,50651.4,16839.0,16837.0,16835.9,1092.6,1092.5,1092.5,5162.5,5167.2,5168.9,27479.2,27423.9,24.040001,51.799999
145,IrishCream,17677.4,17684.6,30446.2,30442.0,30433.8,30580.5,30565.0,30589.5,19500.2,19502.1,19493.8,12709.0,12704.3,12701.3,21093.2,21094.8,27404.3,27400.3,8651.2,8650.6,8651.0,15881.8,15878.5,15878.5,25573.3,25571.1,25575.1,40298.9,40288.8,40321.1,19091.4,19096.0,41010.1,41004.9,36366.5,36352.3,36430.9,213415.2,213342.5,214619.7,95749.3,95858.1,95679.9,108292.9,108250.5,108450.8,122197.3,122172.2,1675441.0,1656560.4,50675.0,50638.3,50674.5,16832.4,16832.9,16831.7,1092.6,1092.5,1092.5,5160.9,5164.2,5167.1,27452.8,27461.9,24.070000,51.799999
146,IrishCream,17669.0,17668.0,30462.7,30460.1,30442.3,30573.7,30578.9,30580.7,19491.8,19486.6,19484.3,12708.6,12709.3,12703.0,21080.5,21083.5,27410.2,27382.5,8645.7,8647.6,8647.4,15862.7,15869.7,15872.6,25588.0,25574.3,25570.3,40341.7,40272.0,40327.5,19089.0,19092.7,40995.3,40997.9,36357.3,36290.4,36371.2,213883.1,214318.3,213296.7,96064.0,95909.1,95835.7,107972.5,108300.8,108310.6,122184.8,122099.5,1654948.6,1678511.5,50602.5,50580.9,50656.0,16829.6,16833.7,16835.2,1092.6,1092.5,1092.5,5159.0,5162.6,5166.0,27414.3,27466.0,24.090000,51.779999
147,IrishCream,17675.6,17673.8,30464.6,30460.3,30447.0,30554.7,30558.7,30583.4,19491.3,19492.8,19482.3,12712.9,12711.5,12710.9,21073.4,21077.3,27418.3,27378.3,8648.2,8645.9,8646.4,15861.4,15865.4,15869.2,25581.9,25583.7,25569.7,40346.5,40339.8,40314.9,19086.9,19089.3,40949.0,40972.2,36344.4,36254.6,36357.1,214010.0,213725.6,213006.5,95868.9,95737.7,95788.6,108105.9,108264.3,108292.9,122263.9,122069.4,1674969.6,1633157.5,50675.0,50649.7,50588.5,16831.3,16827.9,16828.1,1092.6,1092.5,1092.5,5157.2,5161.6,5163.7,27433.6,27439.3,24.090000,51.820000
148,IrishCream,17671.1,17667.9,30465.4,30467.5,30450.7,30561.5,30555.8,30577.3,19488.3,19488.4,19483.7,12714.0,12711.7,12715.2,21067.7,21075.8,27410.9,27383.0,8647.3,8645.3,8646.3,15856.4,15858.9,15862.5,25590.7,25573.3,25579.5,40357.5,40367.9,40318.9,19081.8,19075.4,40970.9,40963.2,36340.3,36353.0,36303.2,213006.5,212004.9,214083.2,95731.5,95777.8,95743.1,108202.2,108347.1,108331.3,122076.9,121996.8,1634502.6,1650818.6,50648.0,50641.7,50659.8,16829.5,16829.1,16827.6,1092.6,1092.5,1092.5,5155.5,5159.8,5162.7,27449.1,27441.2,24.110001,51.779999
149,IrishCream,17664.3,17664.9,30478.7,30473.8,30467.3,30547.3,30557.9,30563.8,19480.0,19482.2,19488.0,12716.2,12714.4,12718.0,21063.4,21069.4,27403.1,27382.9,8643.7,8645.9,8646.5,15853.6,15854.4,15859.2,25585.4,25571.0,25579.9,40399.6,40364.8,40360.6,19085.8,19089.9,40980.3,40993.8,36375.8,36300.6,36382.7,212983.7,212991.3,213499.5,95755.4,95835.7,95674.6,107985.2,108202.2,108363.9,121979.3,122413.5,1640583.1,1626242.8,50579.2,50618.8,50670.6,16824.5,16824.8,16823.2,1092.6,1092.5,1092.5,5154.9,5158.4,5161.1,27453.0,27427.4,24.090000,51.770000
150,IrishCream,17657.6,17648.2,30482.5,30459.4,30467.0,30548.1,30552.9,30562.1,19483.5,19476.1,19485.4,12717.4,12717.6,12714.8,21065.6,21065.0,27404.8,27385.2,8644.9,8645.6,8646.6,15849.4,15854.9,15855.7,25590.8,25584.3,25583.3,40385.6,40352.1,40410.4,19085.8,19084.8,41019.0,40962.6,36267.7,36268.2,36352.3,213499.5,212835.1,213224.0,96027.5,95933.8,95845.7,108230.8,108321.5,108236.7,121989.3,122153.4,1554076.2,1667463.6,50610.0,50649.7,50621.4,16828.8,16823.1,16822.1,1092.6,1092.5,1092.5,5154.0,5158.1,5160.9,27435.1,27446.2,24.120001,51.779999
151,IrishCream,17650.1,17662.9,30474.9,30486.5,30476.1,30536.3,30535.7,30550.0,19490.6,19485.5,19481.8,12722.3,12720.1,12718.1,21052.8,21065.2,27396.1,27368.3,8646.7,8647.5,8647.4,15845.3,15854.0,15856.9,25605.3,25586.1,25600.8,40382.2,40407.6,40384.8,19078.4,19082.8,40960.3,40984.4,36268.2,36321.2,36307.3,213357.8,212865.6,212842.8,95812.5,95895.9,96008.9,108208.2,108319.5,108351.1,122263.9,121908.1,1666530.1,1628244.1,50675.4,50649.3,50629.8,16830.8,16824.6,16826.8,1092.6,1092.5,1092.5,5151.9,5157.1,5158.9,27460.4,27435.8,24.139999,51.740002
152,IrishCream,17656.0,17653.5,30488.0,30490.4,30473.1,30536.0,30532.5,30528.0,19477.2,19486.6,19482.0,12719.3,12717.2,12719.8,21063.2,21058.4,27396.5,27367.7,8644.0,8643.1,8645.2,15843.2,15848.7,15851.2,25609.0,25599.5,25586.5,40424.8,40410.6,40395.5,19072.6,19068.3,40997.7,40971.9,36279.1,36235.8,36202.8,213940.8,212953.2,214067.8,95891.3,95988.0,95877.4,108220.0,108271.2,108052.9,121905.6,121874.4,1626242.8,1643753.9,50691.8,50633.9,50617.6,16822.5,16818.2,16823.4,1092.6,1092.5,1092.5,5151.6,5155.1,5157.9,27437.0,27425.3,24.150000,51.730000
153,kahlua,17800.7,17808.0,37349.6,37348.8,37345.5,31066.5,31053.9,31063.0,19655.0,19644.8,19641.0,14216.6,14215.5,14212.6,21024.1,21026.7,27189.5,27161.9,8547.0,8546.6,8548.2,14696.2,14696.2,14697.8,24871.2,24866.7,24870.7,44111.2,44121.7,44139.7,19064.7,19066.3,41061.2,41048.4,37929.6,37959.8,37836.5,198213.9,198026.0,197647.8,101795.3,101363.3,101512.1,106838.9,107087.1,106842.8,120121.0,120321.4,1651734.6,1665830.6,51950.6,51967.5,51965.6,16905.8,16904.5,16895.8,1092.6,1092.5,1092.5,5146.8,5151.7,5153.1,27821.5,27805.7,25.799999,44.099998
154,kahlua,17789.7,17803.5,37272.7,37238.5,37274.2,30979.7,30963.3,30985.3,19635.2,19640.9,19637.8,14212.0,14211.6,14209.8,21015.8,21015.6,27199.1,27158.1,8541.8,8539.6,8540.9,14679.6,14681.2,14684.2,24879.4,24872.4,24857.7,44079.8,44113.3,44077.0,19057.2,19059.8,41029.8,41016.8,37871.5,37847.4,37832.3,197910.7,198012.8,198194.1,101308.9,101545.9,101202.9,107183.5,106968.6,107194.2,120033.7,120016.8,1637424.6,1640583.1,51984.5,51972.5,51947.0,16901.6,16901.5,16906.0,1092.6,1092.6,1092.5,5149.3,5153.4,5156.7,27798.1,27824.1,25.830000,44.520000
155,kahlua,17784.7,17776.4,37164.6,37126.7,37149.0,31113.7,31119.2,31117.6,19584.0,19586.1,19585.8,14216.0,14220.5,14220.7,20999.6,21001.1,27181.8,27140.8,8540.2,8539.8,8541.0,14666.8,14671.8,14672.2,24851.4,24845.6,24832.6,44027.2,43983.2,43962.8,19067.1,19074.2,41081.3,41092.0,37934.5,37916.9,37970.0,197999.6,198498.2,198154.5,101165.9,101346.1,101241.7,106478.4,106597.7,106815.0,120130.7,120254.5,1607797.0,1618286.0,51989.3,51965.6,51945.9,16900.9,16895.9,16891.6,1092.6,1092.5,1092.5,5146.5,5150.2,5153.2,27803.1,27807.6,25.809999,44.889999
156,kahlua,17789.2,17789.3,37175.1,37129.0,37161.9,31147.0,31184.7,31177.0,19604.5,19602.8,19587.8,14217.8,14214.6,14213.4,21018.0,21002.7,27195.8,27167.3,8542.3,8541.4,8543.2,14699.4,14701.1,14699.1,24836.4,24822.9,24819.4,43971.4,43952.4,44007.1,19063.6,19071.7,41051.9,41092.3,37900.8,37971.5,37942.7,197313.5,199152.6,198006.2,101199.5,101365.1,101197.8,106334.7,106334.7,106570.0,120019.2,119840.3,1657944.2,1583001.8,51903.7,51944.5,51937.3,16887.7,16888.4,16890.8,1092.6,1092.5,1092.5,5143.2,5146.2,5148.4,27791.6,27790.9,25.840000,44.830002
157,kahlua,17776.4,17786.9,37088.7,37029.5,37069.2,31231.4,31233.5,31212.1,19587.8,19584.5,19577.5,14217.9,14214.0,14212.9,21006.8,21010.9,27188.0,27150.1,8541.8,8542.1,8542.6,14705.1,14715.4,14714.6,24815.7,24795.9,24801.4,43950.1,43930.8,43907.6,19073.2,19074.1,41058.9,41063.6,37888.4,37986.2,38018.3,198581.0,197884.4,198819.9,101188.3,101165.9,101010.5,106027.7,106426.0,106326.2,120053.1,120041.0,1628244.1,1620929.4,51944.1,51901.4,51918.7,16886.0,16885.2,16886.4,1092.6,1092.5,1092.5,5140.0,5143.4,5145.6,27787.7,27776.2,25.850000,44.820000
158,kahlua,17770.9,17771.1,37011.4,36982.8,36974.3,31255.7,31265.8,31261.3,19555.2,19559.6,19560.0,14204.1,14204.1,14204.8,20999.4,21002.3,27151.0,27140.2,8542.4,8546.3,8540.4,14696.8,14698.1,14703.6,24824.4,24823.0,24817.5,43956.5,43964.1,43912.6,19072.3,19072.3,41064.4,41032.5,37840.6,37887.1,37895.8,198180.9,198607.5,198039.1,101151.3,101208.1,101211.5,106422.2,106571.9,106379.4,120178.0,120264.3,1632261.8,1650360.9,51868.4,51917.7,51845.3,16887.3,16883.2,16882.8,1092.6,1092.5,1092.5,5140.9,5144.3,5147.1,27783.6,27789.7,25.850000,44.740002
159,kahlua,17782.6,17785.5,36975.6,37005.1,36939.6,31234.9,31248.4,31232.2,19583.7,19588.1,19581.4,14193.4,14188.9,14188.3,20986.5,20987.1,27191.5,27151.8,8538.1,8537.8,8537.1,14686.4,14690.0,14689.8,24792.5,24799.1,24790.8,43913.9,43896.5,43865.7,19073.5,19072.0,41036.8,41058.9,37917.1,37876.5,37932.0,198256.9,197851.5,198200.7,100928.2,100942.7,100752.9,106431.8,106324.3,105959.7,120043.4,120173.2,1742882.5,1672616.9,51861.6,51916.6,51900.1,16882.7,16883.8,16884.9,1092.6,1092.5,1092.5,5139.8,5143.1,5145.7,27781.7,27787.4,25.850000,44.520000
160,kahlua,17780.8,17782.3,36931.6,36957.0,36971.4,31277.1,31271.7,31254.0,19576.6,19574.7,19570.4,14193.5,14196.0,14195.0,21006.2,21009.1,27192.7,27151.3,8539.6,8538.5,8537.7,14679.0,14683.8,14691.0,24818.6,24810.5,24786.3,43867.7,43910.5,43899.6,19072.2,19071.5,41026.7,41067.0,37928.2,37870.3,37822.4,196970.7,197493.6,198445.3,101084.3,101139.3,101238.2,106295.8,106285.3,106301.5,119793.2,119991.4,1658406.1,1579851.2,51921.8,51985.2,51939.1,16879.6,16883.0,16880.4,1092.6,1092.5,1092.5,5136.6,5140.1,5142.5,27752.2,27773.3,25.870001,44.610001
161,kahlua,17762.6,17758.3,36880.4,36853.2,36868.9,31370.4,31358.6,31361.5,19540.5,19540.4,19541.3,14199.6,14206.1,14196.9,20992.3,20989.2,27180.0,27164.0,8535.9,8535.7,8535.2,14661.7,14669.3,14669.0,24831.5,24824.9,24812.9,43916.5,43896.2,43941.8,19059.0,19067.8,40986.3,41022.9,37961.8,37880.7,37936.0,197723.3,196912.0,197078.3,100973.6,100993.3,100954.7,106648.3,106760.3,106635.0,120314.1,120076.1,1666530.1,1650360.9,51959.1,51922.7,51924.1,16883.1,16879.9,16885.7,1092.6,1092.5,1092.5,5135.4,5139.0,5141.1,27781.6,27787.4,25.870001,44.599998
162,kahlua,17757.7,17760.0,36820.2,36844.1,36830.1,31357.3,31344.2,31364.9,19536.8,19545.7,19537.3,14189.0,14189.6,14187.5,20976.8,20977.7,27175.5,27166.3,8530.7,8530.1,8532.1,14646.3,14651.0,14653.8,24822.8,24816.5,24823.1,43902.9,43937.1,43894.6,19064.9,19059.5,40980.3,41019.3,37925.3,37905.0,37910.4,197910.7,197173.0,197993.0,101061.9,101097.1,100784.5,106811.1,106365.1,106648.3,120204.7,120142.8,1635400.5,1634502.6,51945.0,51880.6,51933.4,16881.4,16880.3,16879.5,1092.6,1092.5,1092.5,5135.0,5139.2,5140.8,27785.9,27773.2,25.879999,44.389999
163,kahlua,17777.5,17776.8,36794.1,36829.1,36789.6,31365.4,31387.8,31365.9,19550.1,19547.1,19543.3,14184.5,14179.0,14177.8,20979.6,20988.2,27190.2,27142.2,8533.6,8531.1,8534.7,14641.5,14649.0,14646.0,24818.6,24812.3,24813.2,43886.0,43874.3,43850.5,19068.1,19062.1,40939.4,41001.1,37940.5,37947.1,37985.9,197871.2,198256.9,197231.8,100947.9,101003.6,100919.6,106166.8,106375.6,106388.9,119868.1,120045.9,1635400.5,1600879.8,51941.8,51972.5,51937.7,16878.6,16885.4,16878.0,1092.6,1092.5,1092.5,5135.0,5138.1,5140.7,27755.0,27794.1,25.910000,44.200001
164,kahlua,17765.7,17758.1,36701.6,36749.3,36711.8,31308.5,31306.5,31281.5,19518.8,19520.3,19518.9,14161.3,14155.0,14157.1,20983.1,20975.8,27173.7,27102.0,8531.6,8529.4,8533.4,14630.8,14633.5,14637.0,24737.4,24735.2,24718.4,43735.4,43741.7,43750.2,19053.7,19039.0,40953.4,40974.5,37763.5,37779.0,37825.3,196866.4,196113.8,196951.1,100718.0,100531.6,100758.9,105314.3,105350.7,105297.5,120066.5,119828.2,1624467.6,1646026.2,51920.5,51984.1,51924.1,16888.7,16887.3,16885.1,1092.6,1092.5,1092.5,5138.0,5142.9,5144.5,27800.0,27799.0,25.879999,44.169998
165,kahlua,17763.7,17756.7,36678.4,36657.5,36702.5,30928.1,30903.9,30894.0,19550.4,19548.9,19546.8,14113.3,14111.6,14106.4,20975.8,20967.3,27169.4,27139.0,8522.5,8522.5,8521.1,14615.4,14618.3,14614.0,24665.7,24654.8,24653.5,43715.3,43684.8,43739.8,19032.9,19038.3,40954.8,40957.4,37888.4,37912.1,37877.8,197372.4,196846.9,198161.1,100188.6,100292.6,100257.9,104593.9,104525.9,104665.7,118932.3,119769.1,1627799.0,1729968.2,51843.9,51886.9,51861.1,16882.9,16878.1,16884.8,1092.6,1092.5,1092.5,5135.3,5139.9,5141.8,27808.1,27790.2,25.920000,44.529999
166,kahlua,17751.3,17752.6,36524.7,36531.9,36531.0,30458.5,30458.2,30455.0,19553.6,19559.3,19555.7,14071.2,14068.3,14068.9,20988.2,20978.1,27154.3,27128.2,8520.3,8519.4,8518.6,14605.8,14606.4,14606.4,24641.5,24629.8,24620.2,43641.0,43661.3,43666.6,19040.6,19032.4,40901.1,40891.8,37693.6,37596.9,37654.2,196492.6,196301.4,196265.8,100176.0,100202.1,100240.2,103829.0,103885.2,103849.8,119739.0,119757.1,1655869.2,1645571.2,51787.9,51732.0,51742.6,16875.1,16876.0,16882.2,1092.6,1092.5,1092.5,5132.1,5136.5,5139.2,27790.6,27800.6,25.950001,45.799999
167,kahlua,17751.7,17750.3,36504.5,36491.2,36479.3,30087.7,30084.6,30090.5,19556.0,19559.3,19556.8,14051.6,14050.5,14047.5,20969.0,20956.8,27142.5,27104.4,8516.9,8516.7,8517.4,14593.5,14593.9,14599.7,24580.8,24579.0,24569.1,43610.9,43565.6,43565.9,19030.6,19028.5,40895.3,40923.4,37588.8,37571.0,37571.3,196010.5,197000.0,195975.0,100345.8,100230.0,100177.7,103306.9,102982.3,103299.7,119757.1,119466.1,1668866.0,1614555.5,51701.2,51682.3,51685.4,16868.5,16874.1,16869.1,1092.6,1092.5,1092.5,5132.5,5136.4,5139.0,27768.0,27817.6,25.969999,47.389999
168,kahlua,17742.4,17747.5,36493.1,36480.0,36440.1,29792.9,29772.4,29801.9,19577.6,19569.9,19570.7,14036.1,14033.7,14031.6,20953.7,20949.2,27147.4,27125.0,8517.3,8516.8,8513.9,14600.3,14600.4,14602.7,24516.9,24513.6,24507.8,43525.4,43495.7,43494.5,19033.2,19028.3,40915.5,40939.7,37561.1,37502.7,37597.6,196100.9,196720.0,196301.4,100185.3,100150.7,100107.7,102631.3,102718.2,102740.4,119517.7,119564.5,1608231.2,1662110.1,51642.7,51616.5,51674.0,16883.0,16878.1,16881.0,1092.6,1092.5,1092.5,5134.8,5139.4,5141.5,27816.9,27820.0,25.950001,48.919998
169,kahlua,17760.9,17753.6,36414.2,36457.9,36432.1,29587.5,29596.7,29623.8,19593.6,19590.5,19592.0,14037.1,14034.4,14037.7,20979.2,20973.8,27161.7,27125.1,8518.4,8518.8,8520.8,14590.8,14587.8,14593.2,24592.5,24554.7,24548.3,43533.2,43594.4,43579.3,19024.8,19028.5,40932.0,40934.5,37553.7,37557.1,37486.2,196645.2,196690.7,196272.3,100187.0,100254.5,100193.7,102520.8,102645.5,102671.2,119574.1,119616.2,1626242.8,1591677.8,51623.0,51584.9,51610.2,16876.0,16877.1,16877.9,1092.6,1092.5,1092.5,5133.6,5137.2,5139.5,27819.0,27818.2,25.969999,50.310001
170,kahlua,17758.3,17758.2,36428.4,36470.3,36453.9,29439.3,29438.3,29411.1,19593.0,19587.5,19596.4,14024.0,14018.3,14023.4,20973.8,20978.4,27139.7,27113.9,8517.2,8515.3,8515.4,14590.0,14593.6,14594.8,24536.2,24534.0,24518.0,43546.0,43584.3,43546.0,19029.9,19029.6,40908.3,40881.5,37512.9,37522.1,37544.0,197401.9,196645.2,195981.4,100185.3,100117.8,99950.4,102063.4,102106.3,102248.5,119583.7,119739.0,1641940.5,1641035.4,51556.5,51529.4,51584.9,16896.3,16877.3,16877.1,1092.6,1092.5,1092.5,5135.3,5138.7,5142.4,27812.5,27817.8,25.950001,51.299999
